date,prname,province,totalcases,numdeaths,recovery,partial,full,booster
2022-08-06,Quebec,QC,1155813,15587,1099129,20764664,7192481,4557587
2022-08-06,Newfoundland and Labrador,NL,50091,212,25162,1264499,476756,289311
2022-08-06,New Brunswick,NB,72968,451,65138,1757172,661271,395689
2022-08-06,Nova Scotia,NS,117142,472,43018,2235685,842600,503257
2022-08-06,Prince Edward Island,PE,47694,51,41242,391227,144466,83158
2022-08-06,Yukon,YT,4738,29,4489,92743,35380,20672
2022-08-06,Northwest Territories,NT,11511,22,11327,102863,39663,20278
2022-08-06,Nunavut,NU,3531,7,3435,77083,29021,14519
2022-08-13,British Columbia,BC,381049,4037,307963,12259478,4390154,2805607
2022-08-13,Alberta,AB,599100,4737,523679,9039069,3416644,1712827
2022-08-13,Saskatchewan,SK,141815,1479,113023,2527074,915908,503457
2022-08-13,Manitoba,MB,147329,2093,129338,3001252,1101542,607635
2022-08-13,Ontario,ON,1400429,14300,1361747,34541680,12267284,7503508
2022-08-13,Quebec,QC,1163070,15666,1099129,20796444,7194089,4563534
2022-08-13,Newfoundland and Labrador,NL,50430,219,25162,1264499,476756,289311
2022-08-13,New Brunswick,NB,73643,456,65138,1757172,661271,395689
2022-08-13,Nova Scotia,NS,118671,481,43018,2235685,842600,503257
2022-08-13,Prince Edward Island,PE,48353,52,41242,391227,144466,83158
2022-08-13,Yukon,YT,4771,30,4489,92743,35380,20672
2022-08-13,Northwest Territories,NT,11511,22,11327,102863,39663,20278
2022-08-13,Nunavut,NU,3531,7,3435,77083,29021,14519
2022-08-20,British Columbia,BC,381788,4097,307963,12283721,4391562,2809598
2022-08-20,Alberta,AB,600629,4772,523679,9141292,3419175,1722238
2022-08-20,Saskatchewan,SK,142298,1491,113023,2533382,916695,505063
2022-08-20,Manitoba,MB,147806,2105,129338,3001252,1101542,607635
2022-08-20,Ontario,ON,1410118,14390,1372252,34631321,12273112,7513534
2022-08-20,Quebec,QC,1169944,15747,1099129,20908542,7196134,4572002
2022-08-20,Newfoundland and Labrador,NL,50810,223,25162,1264499,476756,289311
2022-08-20,New Brunswick,NB,74440,462,65138,1757172,661271,395689
2022-08-20,Nova Scotia,NS,120055,490,43018,2235685,842600,503257
2022-08-20,Prince Edward Island,PE,49063,53,41242,391227,144466,83158
2022-08-20,Yukon,YT,4798,30,4489,92743,35380,20672
2022-08-20,Northwest Territories,NT,11511,22,11327,102863,39663,20278
2022-08-20,Nunavut,NU,3531,7,3435,77083,29021,14519
2022-08-27,British Columbia,BC,382436,4145,307963,12283721,4391562,2809598
2022-08-27,Alberta,AB,602028,4799,523679,9168950,3420533,1725843
2022-08-27,Saskatchewan,SK,142781,1503,113023,2533382,916695,505063
2022-08-27,Manitoba,MB,148428,2115,129338,3001252,1101542,607635
2022-08-27,Ontario,ON,1419317,14496,1382237,34715368,12279312,7525728
2022-08-27,Quebec,QC,1175570,15839,1099129,21014555,7197513,4578096
2022-08-27,Newfoundland and Labrador,NL,51111,227,25162,1264499,476756,289311
2022-08-27,New Brunswick,NB,75152,466,65138,1757172,661271,395689
2022-08-27,Nova Scotia,NS,121380,496,43018,2235685,842600,503257
2022-08-27,Prince Edward Island,PE,49834,54,41242,391227,144466,83158
2022-08-27,Yukon,YT,4817,30,4489,92743,35380,20672
2022-08-27,Northwest Territories,NT,11511,22,11327,102863,39663,20278
2022-08-27,Nunavut,NU,3531,7,3435,77083,29021,14519
2022-09-03,British Columbia,BC,383054,4183,307963,12323527,4394224,2817057
2022-09-03,Alberta,AB,603165,4836,523679,9194772,3422049,1729819
2022-09-03,Saskatchewan,SK,143264,1515,113023,2533382,916695,505063
2022-09-03,Manitoba,MB,148903,2118,129338,3001252,1101542,607635
2022-09-03,Ontario,ON,1427570,14582,1391716,34796917,12285851,7545000
2022-09-03,Quebec,QC,1180607,15899,1099129,21134499,7199296,4585492
2022-09-03,Newfoundland and Labrador,NL,51329,231,25162,1264499,476756,289311
2022-09-03,New Brunswick,NB,75741,472,65138,1757172,661271,395689
2022-09-03,Nova Scotia,NS,122458,504,43018,2235685,842600,503257
2022-09-03,Prince Edward Island,PE,50404,56,41242,391227,144466,83158
2022-09-03,Yukon,YT,4839,30,4489,92743,35380,20672
2022-09-03,Northwest Territories,NT,11511,22,11327,102863,39663,20278
2022-09-03,Nunavut,NU,3531,7,3435,77083,29021,14519
2022-09-10,British Columbia,BC,383628,4216,307963,12343991,4395973,2824017
2022-09-10,Alberta,AB,604210,4857,523679,9217066,3423156,1736333
2022-09-10,Saskatchewan,SK,143747,1527,113023,2533382,916695,505063
2022-09-10,Manitoba,MB,149245,2137,129338,3001252,1101542,607635
2022-09-10,Ontario,ON,1434645,14657,1400625,34856793,12290036,7562990
2022-09-10,Quebec,QC,1185562,15946,1099129,21219508,7200474,4591833
2022-09-10,Newfoundland and Labrador,NL,51446,235,25162,1264499,476756,289311
2022-09-10,New Brunswick,NB,76316,476,65138,1757172,661271,395689
2022-09-10,Nova Scotia,NS,123549,518,43018,2235685,842600,503257
2022-09-10,Prince Edward Island,PE,50855,57,41242,391227,144466,83158
2022-09-10,Yukon,YT,4859,30,4489,92743,35380,20672
2022-09-10,Northwest Territories,NT,11511,22,11327,102863,39663,20278
2022-09-10,Nunavut,NU,3531,7,3435,77083,29021,14519
2022-09-17,British Columbia,BC,384266,4253,307963,12367515,4396892,2835501
2022-09-17,Alberta,AB,605457,4884,523679,9235395,3424064,1740443
2022-09-17,Saskatchewan,SK,144235,1543,113023,2533382,916695,505063
2022-09-17,Manitoba,MB,149622,2143,129338,3001252,1101542,607635
2022-09-17,Ontario,ON,1442405,14734,1409224,34943960,12294399,7576843
2022-09-17,Quebec,QC,1190520,15991,1099129,21353986,7201812,4598708
2022-09-17,Newfoundland and Labrador,NL,51580,236,25162,1264499,476756,289311
2022-09-17,New Brunswick,NB,76902,480,65138,1757172,661271,395689
2022-09-17,Nova Scotia,NS,124511,531,43018,2235685,842600,503257
2022-09-17,Prince Edward Island,PE,51256,59,41242,391227,144466,83158
2022-09-17,Yukon,YT,4867,31,4489,92743,35380,20672
2022-09-17,Northwest Territories,NT,11511,22,11327,102863,39663,20278
2022-09-17,Nunavut,NU,3531,7,3435,77083,29021,14519
2022-09-24,British Columbia,BC,384900,4283,307963,12419400,4398096,2846500
2022-09-24,Alberta,AB,606866,4913,523679,9246916,3424948,1743220
2022-09-24,Saskatchewan,SK,144704,1550,113023,2533382,916695,505063
2022-09-24,Manitoba,MB,149908,2160,129338,3001252,1101542,607635
2022-09-24,Ontario,ON,1450630,14810,1416737,35067395,12298954,7586354
2022-09-24,Quebec,QC,1196087,16028,1099129,21487932,7203648,4605792
2022-09-24,Newfoundland and Labrador,NL,51743,239,25162,1264499,476756,289311
2022-09-24,New Brunswick,NB,77460,485,65138,1757172,661271,395689
2022-09-24,Nova Scotia,NS,125474,541,43018,2235685,842600,503257
2022-09-24,Prince Edward Island,PE,51604,60,41242,391227,144466,83158
2022-09-24,Yukon,YT,4891,31,4489,92743,35380,20672
2022-09-24,Northwest Territories,NT,11511,22,11327,102863,39663,20278
2022-09-24,Nunavut,NU,3531,7,3435,77083,29021,14519
2022-10-01,British Columbia,BC,385599,4321,307963,12541872,4399082,2856792
2022-10-01,Alberta,AB,608256,4944,523679,9285898,3425775,1746578
2022-10-01,Saskatchewan,SK,145260,1565,113023,2533382,916695,505063
2022-10-01,Manitoba,MB,150213,2177,129338,3001252,1101542,607635
2022-10-01,Ontario,ON,1458984,14883,1425239,35303013,12304281,7597831
2022-10-01,Quebec,QC,1202151,16078,1099129,21629376,7206045,4613326
2022-10-01,Newfoundland and Labrador,NL,51955,243,25162,1264499,476756,289311
2022-10-01,New Brunswick,NB,78056,490,65138,1757172,661271,395689
2022-10-01,Nova Scotia,NS,126598,544,43018,2235685,842600,503257
2022-10-01,Prince Edward Island,PE,51919,61,41242,391227,144466,83158
2022-10-01,Yukon,YT,4908,31,4489,92743,35380,20672
2022-10-01,Northwest Territories,NT,11511,22,11327,102863,39663,20278
2022-10-01,Nunavut,NU,3531,7,3435,77083,29021,14519
2022-10-08,British Columbia,BC,386293,4370,307963,12675386,4400903,2867232
2022-10-08,Alberta,AB,609624,4978,523679,9285898,3425775,1746578
2022-10-08,Saskatchewan,SK,145734,1586,113023,2630158,920507,516000
2022-10-08,Manitoba,MB,150554,2190,129338,3001252,1101542,607635
2022-10-08,Ontario,ON,1468042,14982,1433456,35531933,12310932,7609256
2022-10-08,Quebec,QC,1208502,16140,1099129,21754950,7208308,4619774
2022-10-08,Newfoundland and Labrador,NL,52111,246,25162,1264499,476756,289311
2022-10-08,New Brunswick,NB,78687,493,65138,1757172,661271,395689
2022-10-08,Nova Scotia,NS,127608,552,43018,2235685,842600,503257
2022-10-08,Prince Edward Island,PE,52229,63,41242,391227,144466,83158
2022-10-08,Yukon,YT,4923,31,4489,92743,35380,20672
2022-10-08,Northwest Territories,NT,11511,22,11327,102863,39663,20278
2022-10-08,Nunavut,NU,3531,7,3435,77083,29021,14519
2022-10-15,British Columbia,BC,386920,4423,307963,12828144,4403870,2877842
2022-10-15,Alberta,AB,610942,5011,523679,9358108,3428936,1753271
2022-10-15,Saskatchewan,SK,146222,1599,113023,2630158,920507,516000
2022-10-15,Manitoba,MB,150957,2199,129338,3001252,1101542,607635
2022-10-15,Ontario,ON,1477525,15102,1440901,35707109,12316544,7618574
2022-10-15,Quebec,QC,1215109,16199,1099129,21877365,7210384,4625949
2022-10-15,Newfoundland and Labrador,NL,52335,250,25162,1264499,476756,289311
2022-10-15,New Brunswick,NB,79434,576,65138,1757172,661271,395689
2022-10-15,Nova Scotia,NS,128714,567,43018,2235685,842600,503257
2022-10-15,Prince Edward Island,PE,52683,64,41242,391227,144466,83158
2022-10-15,Yukon,YT,4929,31,4489,92743,35380,20672
2022-10-15,Northwest Territories,NT,11511,22,11327,102863,39663,20278
2022-10-15,Nunavut,NU,3531,7,3435,77083,29021,14519
2022-10-22,British Columbia,BC,387451,4485,307963,12986557,4406948,2886785
2022-10-22,Alberta,AB,612350,5050,523679,9396964,3430550,1756821
2022-10-22,Saskatchewan,SK,146888,1628,113023,2630158,920507,516000
2022-10-22,Manitoba,MB,151319,2211,129338,3001252,1101542,607635
2022-10-22,Ontario,ON,1487428,15243,1451065,35980342,12322879,7631086
2022-10-22,Quebec,QC,1221176,16274,1099129,22027861,7212651,4633677
2022-10-22,Newfoundland and Labrador,NL,52552,254,25162,1264499,476756,289311
2022-10-22,New Brunswick,NB,80126,585,65138,1757172,661271,395689
2022-10-22,Nova Scotia,NS,129705,583,43018,2235685,842600,503257
2022-10-22,Prince Edward Island,PE,53199,66,41242,391227,144466,83158
2022-10-22,Yukon,YT,4941,31,4489,92743,35380,20672
2022-10-22,Northwest Territories,NT,11511,22,11327,102863,39663,20278
2022-10-22,Nunavut,NU,3531,7,3435,77083,29021,14519
2022-10-29,British Columbia,BC,387936,4525,307963,13162012,4410559,2896885
2022-10-29,Alberta,AB,613692,5093,523679,9454899,3432396,1762393
2022-10-29,Saskatchewan,SK,147688,1648,113023,2630158,920507,516000
2022-10-29,Manitoba,MB,151730,2232,129338,3001252,1101542,607635
2022-10-29,Ontario,ON,1497336,15392,1461063,36273148,12328659,7645343
2022-10-29,Quebec,QC,1227156,16357,1099129,22177422,7214675,4641215
2022-10-29,Newfoundland and Labrador,NL,52802,257,25162,1264499,476756,289311
2022-10-29,New Brunswick,NB,80715,592,65138,1757172,661271,395689
2022-10-29,Nova Scotia,NS,130534,598,43018,2235685,842600,503257
2022-10-29,Prince Edward Island,PE,53561,69,41242,391227,144466,83158
2022-10-29,Yukon,YT,4954,32,4489,92743,35380,20672
2022-10-29,Northwest Territories,NT,11511,22,11327,102863,39663,20278
2022-10-29,Nunavut,NU,3531,7,3435,77083,29021,14519
2022-11-05,British Columbia,BC,388497,4552,307963,13338227,4414097,2907268
2022-11-05,Alberta,AB,615087,5129,523679,9547824,3433915,1769999
2022-11-05,Saskatchewan,SK,148288,1678,113023,2630158,920507,516000
2022-11-05,Manitoba,MB,152072,2256,129338,3001252,1101542,607635
2022-11-05,Ontario,ON,1505444,15519,1470891,36529303,12333989,7658051
2022-11-05,Quebec,QC,1232862,16439,1099129,22311166,7216456,4648195
2022-11-05,Newfoundland and Labrador,NL,52973,262,25162,1264499,476756,289311
2022-11-05,New Brunswick,NB,81269,599,65138,1757172,661271,395689
2022-11-05,Nova Scotia,NS,131239,613,43018,2235685,842600,503257
2022-11-05,Prince Edward Island,PE,53797,72,41242,391227,144466,83158
2022-11-05,Yukon,YT,4974,32,4489,92743,35380,20672
2022-11-05,Northwest Territories,NT,11511,22,11327,102863,39663,20278
2022-11-05,Nunavut,NU,3531,7,3435,77083,29021,14519
2022-11-12,British Columbia,BC,388984,4607,307963,13498251,4417043,2917489
2022-11-12,Alberta,AB,616398,5169,523679,9600748,3435276,1775413
2022-11-12,Saskatchewan,SK,148736,1691,113023,2630158,920507,516000
2022-11-12,Manitoba,MB,152345,2261,129338,3001252,1101542,607635
2022-11-12,Ontario,ON,1511448,15621,1480653,36762368,12338811,7671234
2022-11-12,Quebec,QC,1238143,16503,1099129,22356773,7218153,4655207
2022-11-12,Newfoundland and Labrador,NL,53150,268,25162,1264499,476756,289311
2022-11-12,New Brunswick,NB,81787,603,65138,1757172,661271,395689
2022-11-12,Nova Scotia,NS,131825,628,43018,2235685,842600,503257
2022-11-12,Prince Edward Island,PE,53977,74,41242,391227,144466,83158
2022-11-12,Yukon,YT,4989,32,4489,92743,35380,20672
2022-11-12,Northwest Territories,NT,11511,22,11327,102863,39663,20278
2022-11-12,Nunavut,NU,3531,7,3435,77083,29021,14519
2022-11-19,British Columbia,BC,389479,4642,307963,13630313,4420051,2927328
2022-11-19,Alberta,AB,617774,5225,523679,9652112,3436689,1781469
2022-11-19,Manitoba,MB,152659,2277,129338,3001252,1101542,607635
2022-11-19,Ontario,ON,1516685,15722,1488812,36957106,12342989,7683609
2022-11-19,Quebec,QC,1243467,16571,1099129,22556376,7219898,4663030
2022-11-26,British Columbia,BC,390087,4680,307963,13759603,4423626,2938061
2022-11-26,Alberta,AB,619138,5266,523679,9697929,3438112,1787261
2022-11-26,Manitoba,MB,152940,2293,129338,3001252,1101542,607635
2022-11-26,Ontario,ON,1521296,15809,1494823,37184355,12350247,7700887
2022-11-26,Quebec,QC,1249656,16655,1099129,22693021,7221760,4672841
2022-12-03,British Columbia,BC,390626,4715,307963,13857145,4426867,2947265
2022-12-03,Alberta,AB,620291,5308,523679,9734651,3439462,1792346
2022-12-03,Manitoba,MB,153194,2301,129338,3001252,1101542,607635
2022-12-03,Ontario,ON,1526202,15886,1503634,37317694,12354908,7723830
2022-12-03,Quebec,QC,1256948,16731,1099129,22815482,7223497,4681937
2022-12-10,British Columbia,BC,391285,4760,307963,13936791,4431867,2954692
2022-12-10,Alberta,AB,621335,5335,523679,9762868,3440626,1796273
2022-12-10,Manitoba,MB,153349,2305,129338,3001252,1101542,607635
2022-12-10,Ontario,ON,1531452,15960,1503729,37412027,12357938,7731556
2022-12-10,Quebec,QC,1264324,16834,1099129,22923669,7225122,4690764
2022-12-17,British Columbia,BC,391897,4806,307963,14046044,4436900,2966324
2022-12-17,Alberta,AB,622298,5366,523679,9818705,3442774,1803054
2022-12-17,Manitoba,MB,153507,2331,129338,3001252,1101542,607635
2022-12-17,Ontario,ON,1537450,16030,1514025,37582716,12363793,7744670
2022-12-17,Quebec,QC,1272075,16926,1099129,23063984,7227718,4702884
2022-12-24,British Columbia,BC,392453,4883,307963,14046044,4436900,2966324
2022-12-24,Alberta,AB,623121,5395,523679,9818705,3442774,1803054
2022-12-24,Manitoba,MB,153650,2369,129338,3001252,1101542,607635
2022-12-24,Ontario,ON,1543944,16117,1519664,37697262,12368621,7754780
2022-12-24,Quebec,QC,1279191,17033,1099129,23111211,7228483,4706620
2022-12-31,British Columbia,BC,393145,4896,307963,14046044,4436900,2966324
2022-12-31,Alberta,AB,623991,5421,523679,9818705,3442774,1803054
2022-12-31,Manitoba,MB,153784,2369,129338,3001252,1101542,607635
2022-12-31,Ontario,ON,1550579,16189,1526231,37752658,12370984,7761552
2022-12-31,Quebec,QC,1285178,17139,1099129,23133627,7229233,4708979
2023-01-07,British Columbia,BC,393804,4961,307963,14090637,4439789,2972393
2023-01-07,Alberta,AB,624959,5444,523679,9818705,3442774,1803054
2023-01-07,Manitoba,MB,153919,2394,129338,3001252,1101542,607635
2023-01-07,Ontario,ON,1557996,16287,1532259,37836982,12374730,7771020
2023-01-07,Quebec,QC,1290655,17237,1099129,23160048,7229951,4711461
2023-01-14,British Columbia,BC,394366,5007,307963,14123293,4441648,2975991
2023-01-14,Alberta,AB,625888,5475,523679,9892050,3445203,1810790
2023-01-14,Manitoba,MB,154041,2403,129338,3001252,1101542,607635
2023-01-14,Ontario,ON,1563976,16383,1539547,37928242,12378944,7779088
2023-01-14,Quebec,QC,1295049,17331,1099129,23198570,7231126,4714292
2023-01-21,British Columbia,BC,394774,5061,307963,14154024,4444068,2979492
2023-01-21,Alberta,AB,626555,5505,523679,9917329,3446178,1813359
2023-01-21,Manitoba,MB,154100,2418,129338,3001252,1101542,607635
2023-01-21,Ontario,ON,1569190,16460,1545969,37995971,12382176,7785042
2023-01-21,Quebec,QC,1298683,17412,1099129,23231114,7232171,4716414
2023-01-28,British Columbia,BC,395070,5106,307963,14173315,4446218,2982060
2023-01-28,Alberta,AB,627157,5533,523679,9934751,3446994,1815245
2023-01-28,Manitoba,MB,154196,2428,129338,3001252,1101542,607635
2023-01-28,Ontario,ON,1574166,16529,1551199,38054158,12231747,7701481
2023-01-28,Quebec,QC,1301748,17479,1099129,23251848,7233096,4717887
2023-02-04,British Columbia,BC,395367,5139,307963,14188905,4448378,2984068
2023-02-04,Alberta,AB,627702,5555,523679,9949142,3447853,1816947
2023-02-04,Manitoba,MB,154346,2439,129338,3001252,1101542,607635
2023-02-04,Ontario,ON,1578892,16594,1556170,38080914,12232782,7703699
2023-02-04,Quebec,QC,1304983,17519,1099129,23267808,7233867,4719045
2023-02-11,British Columbia,BC,395709,5157,307963,14199479,4450092,2985470
2023-02-11,Alberta,AB,628149,5566,523679,9961151,3448625,1818256
2023-02-11,Manitoba,MB,154494,2456,129338,3001252,1101542,607635
2023-02-11,Ontario,ON,1583510,16655,1561033,38132391,12230054,7703223
2023-02-11,Quebec,QC,1308606,17569,1099129,23278600,7234443,4719870
2023-02-18,British Columbia,BC,396066,5192,307963,14210618,4451985,2986869
2023-02-18,Alberta,AB,628576,5580,523679,9970975,3449372,1819365
2023-02-18,Manitoba,MB,154588,2460,129338,3001252,1101542,607635
2023-02-18,Ontario,ON,1587843,16696,1565480,38162764,12230352,7704326
2023-02-18,Quebec,QC,1312008,17624,1099129,23288410,7235136,4720565
2023-02-25,British Columbia,BC,396472,5218,307963,14219993,4453751,2988126
2023-02-25,Alberta,AB,628946,5593,523679,9978329,3449851,1820177
2023-02-25,Manitoba,MB,154712,2464,129338,3001252,1101542,607635
2023-02-25,Ontario,ON,1591788,16748,1569873,38186195,12230613,7705093
2023-02-25,Quebec,QC,1315316,17666,1099129,23298227,7235682,4721171
2023-03-04,British Columbia,BC,396817,5249,307963,14227695,4455174,2989189
2023-03-04,Alberta,AB,629306,5604,523679,9985299,3450467,1821050
2023-03-04,Manitoba,MB,154862,2466,129338,3001252,1101542,607635
2023-03-04,Ontario,ON,1595697,16806,1573845,38212519,12232295,7705988
2023-03-04,Quebec,QC,1318547,17703,1099129,23311156,7236141,4721729
2023-03-11,British Columbia,BC,397189,5278,307963,14239220,4456614,2990420
2023-03-11,Alberta,AB,629687,5619,523679,9992842,3451044,1821937
2023-03-11,Manitoba,MB,154992,2470,129338,3001252,1101542,607635
2023-03-11,Ontario,ON,1599432,16856,1577762,38237750,12230691,7704729
2023-03-11,Quebec,QC,1321478,17755,1099129,23325326,7236523,4722225
2023-03-18,British Columbia,BC,397593,5308,307963,14246777,4457729,2991295
2023-03-18,Alberta,AB,630085,5631,523679,9998877,3451552,1822692
2023-03-18,Manitoba,MB,155147,2470,129338,3001252,1101542,607635
2023-03-18,Ontario,ON,1603002,16902,1581453,38262441,12230271,7705041
2023-03-18,Quebec,QC,1324234,17797,1099129,23342442,7236899,4722718
2023-03-25,British Columbia,BC,398050,5339,307963,14253636,4458594,2992145
2023-03-25,Alberta,AB,630485,5639,523679,9998877,3451552,1822692
2023-03-25,Manitoba,MB,155300,2470,129338,3001252,1101542,607635
2023-03-25,Ontario,ON,1606398,16946,1585014,38285545,12229805,7705146
2023-03-25,Quebec,QC,1326819,17822,1099129,23359016,7237289,4723161
2023-04-01,British Columbia,BC,398510,5371,307963,14261881,4459565,2993073
2023-04-01,Alberta,AB,630862,5652,523679,10011661,3452427,1824274
2023-04-01,Manitoba,MB,155421,2470,129338,3001252,1101542,607635
2023-04-01,Ontario,ON,1609159,16988,1587978,38309120,12229830,7705586
2023-04-01,Quebec,QC,1329345,17860,1099129,23375800,7237599,4723550
2023-04-08,British Columbia,BC,398975,5411,307963,14274355,4460225,2993938
2023-04-08,Alberta,AB,631206,5674,523679,10017856,3452878,1824913
2023-04-08,Manitoba,MB,155553,2470,129338,3001252,1101542,607635
2023-04-08,Ontario,ON,1611310,17022,1587996,38330704,12225800,7702692
2023-04-08,Quebec,QC,1331873,17895,1099129,23388354,7237797,4723935
2023-04-15,British Columbia,BC,399494,5430,307963,14298488,4460587,2994806
2023-04-15,Alberta,AB,631511,5684,523679,10024026,3453122,1825433
2023-04-15,Manitoba,MB,155725,2483,129338,3001252,1101542,607635
2023-04-15,Ontario,ON,1613572,17055,1587996,38362612,12225905,7703351
2023-04-15,Quebec,QC,1334563,17924,1099129,23402384,7238098,4724316
2023-04-22,British Columbia,BC,400025,5476,307963,14343876,4461186,2995501
2023-04-22,Alberta,AB,631894,5703,523679,10032077,3453434,1826018
2023-04-22,Manitoba,MB,155848,2493,129338,3001252,1101542,607635
2023-04-22,Ontario,ON,1615279,17084,1587996,38397966,12225048,7703058
2023-04-22,Quebec,QC,1337037,17959,1099129,23411340,7238250,4724551
2023-04-29,British Columbia,BC,400660,5520,307963,14343876,4461186,2995501
2023-04-29,Alberta,AB,632235,5719,523679,10040839,3453715,1826516
2023-04-29,Manitoba,MB,155944,2499,129338,3001252,1101542,607635
2023-04-29,Ontario,ON,1616798,17106,1587996,38434965,12225134,7703737
2023-04-29,Quebec,QC,1339210,17992,1099129,23422748,7238426,4724840
2023-05-06,British Columbia,BC,401126,5555,307963,14343876,4461186,2995501
2023-05-06,Alberta,AB,632551,5729,523679,10050276,3454052,1827060
2023-05-06,Manitoba,MB,156049,2501,129338,3001252,1101542,607635
2023-05-06,Ontario,ON,1618249,17136,1587996,38471010,12222556,7701900
2023-05-06,Quebec,QC,1341159,18018,1099129,23429466,7238553,4725136
2023-05-13,British Columbia,BC,401497,5602,307963,14343876,4461186,2995501
2023-05-13,Alberta,AB,632848,5744,523679,10050276,3454052,1827060
2023-05-13,Manitoba,MB,156138,2501,129338,3001252,1101542,607635
2023-05-13,Ontario,ON,1619627,17157,1587996,38561337,12222172,7702046
2023-05-13,Quebec,QC,1342770,18035,1099129,23438243,7238705,4725370
2023-05-20,British Columbia,BC,401814,5652,307963,14343876,4461186,2995501
2023-05-20,Alberta,AB,633076,5761,523679,10062690,3454502,1827803
2023-05-20,Manitoba,MB,156183,2503,129338,3001252,1101542,607635
2023-05-20,Ontario,ON,1620888,17180,1587996,38618955,12221954,7702125
2023-05-20,Quebec,QC,1344331,18052,1099129,23446342,7238850,4725588
2023-05-27,British Columbia,BC,402077,5663,307963,14343876,4461186,2995501
2023-05-27,Alberta,AB,633287,5767,523679,10062690,3454502,1827803
2023-05-27,Manitoba,MB,156243,2503,129338,3001252,1101542,607635
2023-05-27,Ontario,ON,1622095,17196,1587996,38658551,12221056,7701470
2023-05-27,Quebec,QC,1345710,18085,1099129,23452700,7238816,4725809
2023-06-03,British Columbia,BC,402285,5701,307963,14343876,4461186,2995501
2023-06-03,Alberta,AB,633478,5783,523679,10062690,3454502,1827803
2023-06-03,Manitoba,MB,156293,2503,129338,3001252,1101542,607635
2023-06-03,Ontario,ON,1623247,17214,1587996,38696996,12220648,7701325
2023-06-03,Quebec,QC,1347063,18117,1099129,23459602,7238971,4726054
2023-06-10,British Columbia,BC,402468,5730,307963,14343876,4461186,2995501
2023-06-10,Alberta,AB,633602,5794,523679,10076326,3455054,1828677
2023-06-10,Manitoba,MB,156339,2505,129338,3001252,1101542,607635
2023-06-10,Ontario,ON,1624127,17226,1587996,38728407,12217158,7698541
2023-06-10,Quebec,QC,1348091,18138,1099129,23464960,7239046,4726243
2023-06-17,British Columbia,BC,402639,5749,307963,14343876,4461186,2995501
2023-06-17,Alberta,AB,633693,5798,523679,10058997,3447846,1830012
2023-06-17,Manitoba,MB,156377,2505,129338,3001252,1101542,607635
2023-06-17,Ontario,ON,1624879,17245,1587996,38756717,12216161,7697815
2023-06-17,Quebec,QC,1348903,18148,1099129,23470410,7239172,4726439
2023-06-24,British Columbia,BC,402804,5769,307963,14343876,4461186,2995501
2023-06-24,Alberta,AB,633781,5801,523679,10062971,3448042,1830278
2023-06-24,Manitoba,MB,156411,2505,129338,3001252,1101542,607635
2023-06-24,Ontario,ON,1625512,17254,1587996,38778731,12215144,7697049
2023-06-24,Quebec,QC,1349552,18162,1099129,23475662,7239288,4726630
2023-07-01,British Columbia,BC,402989,5783,307963,14343876,4461186,2995501
2023-07-01,Alberta,AB,633877,5808,523679,10066316,3448246,1830536
2023-07-01,Manitoba,MB,156434,2505,129338,3001252,1101542,607635
2023-07-01,Ontario,ON,1626030,17264,1587996,38799751,12214842,7696971
2023-07-01,Quebec,QC,1350213,18177,1099129,23479367,7239362,4726758
2023-07-08,British Columbia,BC,403162,5795,307963,14343876,4461186,2995501
2023-07-08,Alberta,AB,633939,5811,523679,10066316,3448246,1830536
2023-07-08,Manitoba,MB,156434,2505,129338,3001252,1101542,607635
2023-07-08,Ontario,ON,1626476,17272,1587996,38813299,12211215,7694109
2023-07-08,Quebec,QC,1350854,18182,1099129,23482332,7239415,4726862
2023-07-15,British Columbia,BC,403306,5800,307963,14343876,4461186,2995501
2023-07-15,Alberta,AB,634005,5812,523679,10066316,3448246,1830536
2023-07-15,Manitoba,MB,156472,2505,129338,3001252,1101542,607635
2023-07-15,Ontario,ON,1627049,17285,1587996,38825625,12209756,7692904
2023-07-15,Quebec,QC,1351498,18190,1099129,23485940,7239522,4727007
2023-07-22,British Columbia,BC,403453,5809,307963,14343876,4461186,2995501
2023-07-22,Alberta,AB,634104,5815,523679,10066316,3448246,1830536
2023-07-22,Manitoba,MB,156488,2506,129338,3001252,1101542,607635
2023-07-22,Ontario,ON,1627709,17294,1587996,38835228,12208530,7691824
2023-07-22,Quebec,QC,1352161,18200,1099129,23488854,7239578,4727136
2023-07-29,British Columbia,BC,403605,5816,307963,14343876,4461186,2995501
2023-07-29,Alberta,AB,634263,5817,523679,10077398,3448932,1831404
2023-07-29,Manitoba,MB,156524,2506,129338,3001252,1101542,607635
2023-07-29,Ontario,ON,1628415,17306,1587996,38843561,12207809,7691178
2023-07-29,Quebec,QC,1352877,18214,1099129,23491903,7239627,4727309
2023-08-05,British Columbia,BC,403741,5833,307963,14343876,4461186,2995501
2023-08-05,Alberta,AB,634414,5825,523679,10077398,3448932,1831404
2023-08-05,Manitoba,MB,156577,2507,129338,3001252,1101542,607635
2023-08-05,Ontario,ON,1629093,17323,1587996,38851240,12205173,7688993
2023-08-05,Quebec,QC,1353814,18230,1099129,23494661,7239696,4727415
2023-08-12,British Columbia,BC,403874,5841,307963,14343876,4461186,2995501
2023-08-12,Alberta,AB,634603,5830,523679,10077398,3448932,1831404
